Entry Id,TÉMA,JMÉNO TEMATICKÉHO CELKU,JMÉNO ZPRACOVATELE,JMÉNO TÉMATICKÉHO CELKU / AKTIVITY,CÍL 1,CÍL 2,CÍL 3,ANOTACE,STUPEŇ,STUPEŇ,STUPEŇ,STUPEŇ,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,ČASOVÁ NÁROČNOST,PROSTŘEDÍ,PROSTŘEDÍ,POČET UČITELŮ NA REALIZACI,FYZICKÁ AKTIVITA,Připojit soubor,Připojit soubor,Poznámka pro nás:,Date Created,Created By,Last Updated,Updated By,IP Address,Last Page Accessed,Completion Status,url
127,Doprava,Dopravní ifrastruktura,Andrea Tláskalová,Dopravní ifrastruktura - asfaltování,"Žák si uvědomí vývoj dopravní infrastruktury v posledních letech ve svém okolí, porovná rozsah půdy zabrané dopravními stavbami se známou plochou jiného určení.","Žák se naučí se pracovat s mapou, používá legendu a měřítko mapy.",Žák zformuluje svůj postoj k současnému stavu dopravní infrastruktury v obci.,"Žáci si uvědomí, co vše patří mezi dopravní stavby a jak velkou plochu tyto stavby zabírají v jejich obci. Pracují s mapou a zjišťují informace o délce a přibližné ploše zobrazených staveb. Ve skupinách žáci diskutují o uži- tečnosti vybraných staveb.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,čeština,,,přírodopis,,ekologie,občanská výchova,,,vlastivěda,přírodověda,,zeměpis,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,dopravni_infrastruktura__asfaltovn.pdf, ,,2020-01-05 12:54:58,public,2020-01-06 20:52:46,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/4dc301ab-067e-4fc5-bffc-b320243cb1e6
128,Doprava,Dopravní průzkum ve třídě,Andrea Tláskalová,Dopravní průzkum ve třídě,Žák posoudí výhody a nevýhody jednotlivých způsobů dopravy.,Přehodnotí způsob dopravy do školy a na delší vzdálenosti.,,"Žáci si uvědomí výhody a nevýhody různých typů dopravy, a to z vlastního pohledu i z hlediska celé společnosti. Porovnají různé typy dopravy vzhledem k jejich rychlosti, ceně dopravy a emisím CO2. Každý žák zváží sám pro sebe různé alternativy a může tak dospět ke změně svého dopravního chování.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,čeština,,,přírodopis,,ekologie,občanská výchova,,,vlastivěda,přírodověda,,zeměpis,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,dopravn_przkum_ve_va_obci.pdf, ,,2020-01-05 13:04:30,public,2020-01-06 20:50:27,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/3f2e921e-ae4b-4b2f-9b32-18511028c5a2
129,Doprava,Emise škodlivin z dopravy,Andrea Tláskalová,Emise škodlivin z dopravy,"Žák zjistí, jaké druhy emisí a imisí pochází z dopravy, seznámí se s emisními limity pro vozidla a imisními limity pro škodlivé látky. V dostupných zdrojích vyhledá aktuální výskyt škodlivinv ovzduší.","Žák si uvědomí svůj podíl na vzniku těchto imisí a zdravotní rizika, která imise vyvolávají.","Žák se zamyslí nad způsobem, jak vznik těchto látek omezit.","Hodina je zaměřená na původ a zdravotní účinky škodlivin z dopravy. Lze ji rozdělit do dvou hodin – emise a imise zvlášť. Přitom je nutné dbát na to, aby si žáci uvědomili jak svou vlastní roli při vzniku emisí, tak působení těchto škodlivin na vlastní zdraví. V části o emisích žáci vypočítávají celkové hodnoty škodlivin, kterévznikají nebo mohou vznikat při využití různých způsobů dopravy při každodenním dojíždění do školy. V části o imisích se žáci seznamují se zdroji škodlivin, se způsobem jejich vzniku, aktuálním překračování imisních limitů a s jejich účinky na lidské zdraví i přírodu.",,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,přírodopis,,,občanská výchova,chemie,,,,fyzika,zeměpis,,,,,Doprava,,,,,,,Analýza,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,emise_kodlivin_z_dopravy_1.pdf, ,,2020-01-05 13:29:03,public,2020-01-06 20:49:07,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/4db6676b-28a9-4b2d-8e4e-68e4a1ed0c43
130,Doprava,Uhlíková stopa dopravy,Andrea Tláskalová,Uhlíková stopa dopravy,Žák pochopí působení skleníkových plynů z dopravy na klima Země.,"Žák si uvědomí svůj podíl na změně klimatu Země, který závisí na volbě způsobu dopravy.","Žák zhodnotí jednotlivé způsoby dopravy z hlediska emisí skleníkových plynů a navrhne způsoby, jak emise kompenzovat.","Žáci si uvědomí roli emisí skleníkových plynů z dopravy na změnu klimatu Země. Učitel žáky seznámí s pojmem uhlíková stopa. Žáci se zamyslí nad vlastním podílem při vzniku těchto emisí tak, že vypočítávají uhlíkovou stopu (pro sebe, svou rodinu a celou třídu). Ve skupinách diskutují nad vlivem dopravních prostředků na životní prostředí a hledají způsoby, jak uhlíkovou stopu svého dopravního prostředku snížit nebo kompenzovat.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,,,ekologie,občanská výchova,chemie,,,,fyzika,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,ekologick_uhlkov_stopa.pdf, ,,2020-01-05 13:48:08,public,2020-01-06 20:12:47,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/03ce45bb-3d58-4bfa-8e47-e01b3ab7984d
131,Doprava,Alernativní a fosilní paliva,Andrea Tláskalová,Alernativní a fosilní paliva,Žák se seznámí s různými druhy alternativních paliv včetně jejich stručných charakteristik.,Žák posoudí jejich výhody a nevýhody a vyvodí jejich potenciál pro využití v budoucnu.,Žák pochopí pojem „životní cyklus výrobku“.,Žáci se seznámí s informacemi o fosilních a alternativních palivech v dopravě. Mají za úkol sestavit jejich životní cyklus a zvýraznit v něm emise skleníkových plynů. Uvědomí si rozdíl v původu CO2 u fosilních paliv a biopaliv. Posoudí potenciál pro budoucí využití jednotlivých druhů paliv.,,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,chemie,,,,,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,alternativn_a_fosiln_paliva.pdf, ,,2020-01-05 14:46:41,public,2020-01-06 20:09:41,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/304c0bb7-22bd-4146-a1b8-dc7bbd641585
132,Doprava,Biopaliva,Andrea Tláskalová,Biopaliva,Žák se seznámí s různými druhy biopaliv včetně jejich stručných charakteristik.,"Žák posoudí argumenty, které podporují nebo odmítají jejich využití.",Žák si zformuluje si vlastní názor na toto kontroverzní téma.,Hodina rozvíjí téma biopaliv. Zaměřuje se na porovnání jejich výhod a nevýhod a zhodnocení jejich dopadů na životní prostředí v průběhu celého jejich životního cyklu (od pěstování po spalování).,,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,chemie,,,,,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,biopaliva_1.pdf, ,,2020-01-05 15:13:10,public,2020-01-06 20:06:12,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/83791d7a-05d2-45dc-a86f-fb4420fe99f4
133,Doprava,Ropa jako fosilní zdroj paliv,Andrea Tláskalová,Ropa jako fosilní zdroj paliv,"Žák si uvědomí, jakými procesy vznikala ropa. Seznámí se s její těžbou a zpracováním a hlavními vývozci a dovozci.",Žák chápe rozdíl mezi fosilními a jinými palivy.,"Žák si uvědomí si vliv těžby, zpracování a přepravy ropy na životní prostředí.","Žáci se seznámí se složitým procesem, jímž vzniká ropa. Uvědomí si, odkud se v ropě a jejích produktech bere skleníkový plyn CO2. Zaměří se na to, jaké dopady má těžba, zpracování a přeprava ropy na životní prostředía konkrétní problémy v různých částech světa.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,chemie,,,,,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,ropa_jako_fosiln_zdroj_paliv.pdf, ,,2020-01-05 15:46:51,public,2020-01-06 20:00:43,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/2e74147f-06db-4d8d-a375-c08e8f939a83
134,Doprava,Ropa versus biopaliva,Andrea Tláskalová,Ropa versus biopaliva,Žák se seznámí s různými druhy alternativních paliv včetně jejich stručných charakteristik. Posoudí jejich výhody a nevýhody a vyvodí jejich potenciál pro využití v budoucnu.,"Žák se seznámí s různými druhy biopaliv včetně jejich stručných charakteristik. Posoudí argumenty, které podporují nebo odmítají jejich využití.","Žák si uvědomí, jakými procesy vznikala ropa. Seznámí se s její těžbou a zpracováním a hlavními vývozci a dovozci. Chápe rozdíl mezi fosilními a jinými palivy.Uvědomí si vliv těžby, zpracování a přepravy ropy na životní prostředí.","Žáci se seznámí s informacemi o fosilních a alternativních palivech v dopravě. Mají za úkol sestavit jejich životní cyklus a zvýraznit v něm emise skleníkových plynů. Uvědomí si rozdíl v původu CO2 u fosilních paliv a biopaliv. Posoudí potenciál pro budoucí využití jednotlivých druhů paliv. Žáci se seznámí se složitým procesem, jímž vzniká ropa. Uvědomí si, odkud se v ropě a jejích produktech bere skleníkový plyn CO2. Zaměří se na to, jaké dopady má těžba, zpracování a přeprava ropy na životní prostředí a konkrétní problémy v různých částech světa.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,chemie,,,,,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,ropa_x_biopaliva.pdf, ,,2020-01-05 15:52:45,public,2020-01-05 22:09:35,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/2f2e284b-1d84-464e-9d4e-2532a73b4415
135,Doprava,Hluk a protihluková opatření,Andrea Tláskalová,Hluk a protihluková opatření,"Žák porozumí fyzikální veličině zvuk, naučí se pracovat s jejími jednotkami a dokáže měřit hluk.","Rozpozná faktory, které hluk pocházející z dopravy ovlivňují, je schopen navrhnout možná protihluková opatření a zjednodušeně vysvětlit principy právní ochrany občanů před hlukem.",,"Hodina probíhá ve třídě a je koncipována jako příprava pro měření hluku v terénu. Navazuje na dříve uskuteč- něný dopravní průzkum hlučnosti. Žáci se seznámí s veličinou zvuk, s jejími jednotkami a jejich znázorňováním pomocí logaritmické stupnice. Naučí se pracovat s hlukoměrem. Zpracují výsledky dopravního průzkumu do pracovního listu s použitím volně dostupného počítačového programu. Posoudí hlučnost na sledovaném místě a navrhnou protihluková opatření, která zakreslí do mapy.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,,,,ekologie,občanská výchova,,,,,fyzika,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,Venku,1,1,hluk_z_dopravy_1.pdf, ,,2020-01-05 16:21:14,public,2020-01-05 21:57:30,petra2018,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/63a68062-57dc-4449-ab55-dd59899a3806
136,Doprava,Den bez aut,Andrea Tláskalová,Den bez aut,Žák identifikuje rizika spojená s jízdou autem.,Vyzkouší si zorganizovat veřejnou akci včetně její propagace a závěrečného hodnocení.,,"Při této hodině si žáci ve skupinách nejprve ujasní výhody a nevýhody používání hromadné a osobní automobilové dopravy. Učitel žáky seznámí s celosvětou iniciativou Den bez aut.Žáci dále pracují ve skupinách na organizaci Dne bez aut. Měli by získat chuť vyzkoušet si, zda je možné přesvědčit lidi v jejich okolí (spolužáky, zaměstnance školy, rodiče), aby jeden den v roce vyzkoušeli jiný způsob dopravy do školy/práce než dojíždění autem.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,čeština,,,přírodopis,,ekologie,občanská výchova,,,,přírodověda,,,,,,,Doprava,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,Venku,1,2,den_bez_aut.pdf, ,,2020-01-05 16:26:40,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/9504ef8c-44d1-4936-8e8e-b30cf7f95e0b
137,Jídlo a svět,Motivační linka pro SŠ,Markéta Pézlová,Skutečné jídlo aneb O zodpovědné spotřebě potravin,"Studenti na základě zpracované Analýzy vytvoří krátký film a realizují aktivity, které ve škole povedou k zodpovědnější spotřebě potravin.",,,"Úkolem studentů bude natočit krátký (5 min) film na téma Zodpovědné spotřeby potravin, který vychází z výsledků Analýzy. Ze slabých stránek vyberou konkrétní problém, kterým se budou v dalších krocích zabývat, a paralelně s prací na projektu budou tvořit film. Mohou jej pak využít při prezentaci své práce, například na Akci pro veřejnost nebo na webu školy.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,,,,ekologie,,,,,,,,,,,,,,,,Jídlo a svět,,Ekotým,Analýza,Plán činností,Monitoring,,Informování a spolupráce,Ekokodex,projekt,Uvnitř,Venku,1,3,skuten_jdlo.pdf, ,,2020-01-05 22:10:33,public,2020-01-06 19:51:35,petra2018,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/5e74ff95-a71d-4fc7-9d0a-c0759dda3ecd
138,Jídlo a svět,Motivační linka pro ZŠ,Markéta Pézlová,Sedlák z minulosti aneb O zodpovědné spotřebě potravin,"Žáci na základě zpracované Analýzy plánují a realizují aktivity, které ve škole povedou k zodpovědnější spotřebě potravin. ",,,"S žáky se prostřednictvím dopisů spojí sedlák z minulosti, který kdysi v místech, kde je dnes škola, měl své hospodářství. V zrcadle do budoucnosti, které zdědil po předcích, vidí, co se děje v těchto místech dnes. Prostřednictvím komiksů a dopisů začíná s pomocí žáků zjišťovat, co se stalo a kde lidé ze školy a okolí berou dnes potraviny, co vůbec jedí, kdo jim vaří…. Své výstupy, odpovědi na statkářovy otázky a prosby, žáci zveřejňují prostřednictvím nástěnky a mohou je pak zpracovat např. do formy deníku.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,,,,,ekologie,,,,,,,,,,,,,,,,Jídlo a svět,,Ekotým,Analýza,Plán činností,Monitoring,,Informování a spolupráce,Ekokodex,10 min,Uvnitř,,1,2,sedlk_z_minulosti.pdf,menu__plohy_z.pdf,,2020-01-06 22:46:05,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/2c3229f5-0091-4f12-a798-dbb2199e3db3
139,Odpady,Odpady,Markéta Pézlová,Bioodpad,Seznámit žáky s možnostmi zužitkování organického odpadu. ,Naučit žáky založit a udržovat kompost.,,"Materiál obsahuje informace o důležitosti třídění, dále praktické návody jak založit kompost a pečovat o něj a pracovní list, kde se žáci učí, které složky odpady patří do kompostu a které ne.",MŠ,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,MŠ,1. třída ZŠ,2. třída ZŠ,3. třída ZŠ,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,,chemie,prvouka,,přírodověda,,,Odpady,,,,,,,,,,,,,,EVVO ve výuce,,,30 min,Uvnitř,Venku,1,2,bioodpad_metodika.pdf,bioodpad_pl.pdf,,2020-01-07 20:58:07,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/e9dbf456-265f-4f44-844d-387de87d6a49
140,Odpady,Elektroodpad,Markéta Pézlová,Kdo koho přesvědčí,Žáci ve skupině hledají argumenty pro obhajobu jednoho ze zadaných postojů k elektronice a prezentují je v řízené diskusi.,Na základě proběhlé diskuse žáci reflektují svůj vlastní vztah k elektronice.,,"Bylo by lepší, kdyby mobily vůbec neexistovaly, nebo by si měl člověk kupovat nové modely, aby šel s dobou? Najdou skupiny dostatečně silné argumenty, aby přesvědčily ostatní? Skupinová práce, strukturovaná diskuse, ohledávání vlastního postoje k problematice.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,,,,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,čeština,,biologie,přírodopis,jazyky,ekologie,občanská výchova,,,,přírodověda,,,Odpady,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,kdo_koho_pesvd.pdf, ,,2020-01-07 23:51:38,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/2730d525-856b-498e-bec4-f0c4c76a0737
141,Odpady,Elektroodpad,Markéta Pézlová,(Z)važte svůj mobil!,Žáci na základě procentuálního zastoupení vypočítají orientační hmotnost jednotlivých materiálů ve svých mobilních telefonech.,,,"Zjistěte, kolik vzácných kovů a jiných materiálů se skrývá ve vašem mobilu.",,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,,,ekologie,,chemie,,,,,,Odpady,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,10 min,Uvnitř,,1,2,zvate_svj_mobil.pdf, ,"Aktivitu lze použít u vyšších ročníků 1. stupně, pokud procentuální vyjádření nahradíme jednoduchými zlomky (tj. plasty 1/2, stříbro 1/100, keramika 1/6 ....).",2020-01-08 00:30:23,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/ffd358fa-6a0d-4ced-94dd-bf581ce0d408
142,Odpady,Elektroodpady,Markéta Pézlová,Co je pod obalem,Žáci se seznámí s materiálovým složením počítače a mobilního telefonu.,,,Pomocí nápovědy žáci odhalují materiálové složení vybraných elektrozařízení a doplní graf.,,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,,,ekologie,,chemie,,,,,,Odpady,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,10 min,Uvnitř,,1,1,co_je_pod_obalem.pdf,co_je_pod_obalem_pl.pdf,,2020-01-08 01:09:22,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/690492a6-332b-427a-9e77-26ed4960f305
143,Odpady,Elektroodpad,Markéta Pézlová,Elektroodpad,Žák se seznámí s pojmem elektroodpad a uvědomí si problémy s jeho vzrůstající produkcí. ,Žák se seznámí se složením některých elektrozařízení.,"Žák se naučí, jak s elektroodpadem správně nakládat.","Co všechno obsahuje elektroodpad a proč stojí za to, tento druh odpadu třídit? Pátrejte, počítejte, diskutujte. Staňte se odborníky na elekroodpad! ",,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,přírodopis,,ekologie,,chemie,,,,,,Odpady,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,90 min,Uvnitř,,1,2,elektroodpad_metodika.pdf,elektroodpad_pl.pdf,,2020-01-08 01:22:40,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/61b3fcad-0b05-4dea-aac4-b612c6b88b4d
144,Odpady,Exkurze,Markéta Pézlová,Jak objednat exkurzi,Žáci samostatně naplánují exkurzi do výrobního nebo recyklačního provozu.,,,"Podrobný návod pro žáky, jak mohou sami naplánovat a domluvit exkurzi pro Ekotým/třídu.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,čeština,,biologie,přírodopis,,ekologie,občanská výchova,chemie,prvouka,vlastivěda,přírodověda,fyzika,zeměpis,Odpady,,,,,,,,,,Ekotým,,,,EVVO ve výuce,,,projekt,Uvnitř,Venku,1,2,jak_objednat_exkurzi_pl.pdf, ,,2020-01-08 01:51:22,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/8e5016f7-ae1c-4053-8fc0-1b6f5b82438a
145,Odpady,Kovy,Markéta Pézlová,Kovy,Žák se seznámí s výrobou a recyklací kovů. ,Žák se naučí odlišovat hliník od železa a plastů. ,,"Aktivity jsou zaměřené na to, aby si žáci uvědomili náročnost získávání kovů a výhody jejich recyklace. Dále se věnují vlastnostem kovů a způsobu jejich zpracování.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,,přírodopis,,,,chemie,,vlastivěda,přírodověda,fyzika,zeměpis,Odpady,,,,,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,,1,3,kovy_metodika.pdf, ,"V materiálu jsou uvedeny kontakty na firmy vykupující hliník:Alutherm Mníšek pod Brdy (www.alutherm.cz) - sídlí na jiné adrese, ale je stále aktivníErben Ekometal Rýmařov - provozovna trvale uzavřena",2020-01-08 09:32:54,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/ac14cafa-2428-42cf-b674-c63929a11478
146,Odpady,Kovy,Markéta Pézlová,Kde najdeme hliník,Žáci vytvoří seznam obalů/výrobků z hliníku.,Žáci hledají alternativu k výrobkům z hliníku.,,"Které výrobky kolem nás obsahují hliník? Vytvořte přehledný  seznam, výstavku nebo zvolte jiné výtvarné ztvárnění.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,,2. třída ZŠ,3. třída ZŠ,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,,,,ekologie,,chemie,prvouka,,přírodověda,,,Odpady,,,,,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,kde_najdeme_hlink_1.pdf, ,,2020-01-08 10:03:48,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/a49f707a-d735-4757-83a1-23559fc84657
147,Odpady,Kovy,Markéta Pézlová,Na Popelku,"Žák správně roztřídí hliník, železo a plasty.",,,"Hra, při které skupiny závodí v co nejrychlejším roztřídění hliníku, železa a plastů. Využívají při tom vlastností daných materiálů.",,První stupeň ZŠ,Druhý stupeň ZŠ,SŠ,,1. třída ZŠ,2. třída ZŠ,3. třída ZŠ,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,,,,ekologie,,chemie,prvouka,,přírodověda,fyzika,,Odpady,,,,,,,,,,,,,,EVVO ve výuce,,,10 min,Uvnitř,,1,3,na_popelku.pdf, ,,2020-01-08 10:15:22,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/13940072-b174-405e-8813-8059db19f74a
148,Odpady,Kovy,Markéta Pézlová,Vlastnosti hliníku,Žák vyvodí vlastnosti hliníku.,Žák vypočítá hustotu hliníku.,Žák provádí jednoduché pokusy a pozorování.,Na základě vlastního pozorování a zkoumání žáci vyvodí vlastnosti hliníku. Ve skupině počítají jeho hustotu.,,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,,,,,,chemie,,,,,,Odpady,,,,,,,,,,,,,,EVVO ve výuce,,,30 min,Uvnitř,,1,2,vlastnosti_hlinku.pdf, ,,2020-01-08 10:32:20,public,,,194.228.11.48,1,1,https://petra2018.wufoo.com/cabinet/a408e9d7-18ea-4956-89af-e6be23e2345a
